chance_of_playing_next_round,chance_of_playing_this_round,code,cost_change_event,cost_change_event_fall,cost_change_start,cost_change_start_fall,dreamteam_count,element_type,ep_next,ep_this,event_points,first_name,full_name,form,id,in_dreamteam,news,news_added,now_cost,photo,points_per_game,second_name,selected_by_percent,special,squad_number,status,team,team_code,total_points,transfers_in,transfers_in_event,transfers_out,transfers_out_event,value_form,value_season,web_name,web_name_2,Team,key,pos,minutes,goals_scored,assists,clean_sheets,goals_conceded,own_goals,penalties_saved,penalties_missed,yellow_cards,red_cards,saves,bonus,bps,influence,creativity,threat,ict_index,influence_rank,influence_rank_type,creativity_rank,creativity_rank_type,threat_rank,threat_rank_type,ict_index_rank,ict_index_rank_type
,,41733,0,0,0,0,0,3,0,,0,Georginio,Georginio Wijnaldum,0,243,FALSE,,,55,41733.jpg,0,Wijnaldum,0.6,FALSE,,a,11,14,107,0,0,0,0,0,19.5,Wijnaldum,Wijnaldum,Liverpool,Wijnaldum Liverpool,M,2933,4,0,12,28,0,0,0,0,0,0,5,503,452.8,344.1,423,122,131,51,101,68,76,40,95,56
,,200826,0,0,0,0,0,3,0,,0,Giovani,Giovani Lo Celso,0,403,FALSE,,,70,200826.jpg,0,Lo Celso,8.6,FALSE,,a,17,6,54,0,0,0,0,0,7.7,Lo Celso,Lo Celso,Spurs,Lo Celso Spurs,M,1482,0,3,6,18,0,0,0,6,0,0,3,250,303.2,459.4,176,93.9,199,83,59,46,185,99,145,78
,,20529,0,0,0,0,0,4,0,,0,Glenn,Glenn Murray,0,53,FALSE,,,50,20529.jpg,0,Murray,1.5,FALSE,,a,3,36,36,0,0,0,0,0,7.2,Murray,Murray,Brighton,Murray Brighton,F,785,1,1,2,10,0,0,0,0,0,0,0,74,74,57.1,249,37.7,321,41,270,43,137,35,276,39
,,179830,0,0,0,0,0,3,0,,0,Grady,Grady Diangana,0,446,FALSE,,,55,179830.jpg,0,Diangana,0.3,FALSE,,a,19,21,0,0,0,0,0,0,0,Diangana,Diangana,West Ham,Diangana West Ham,M,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,470,192,470,192,468,192,470,192
,,84450,0,0,0,0,0,3,0,,0,Granit,Granit Xhaka,0,9,FALSE,,,55,84450.jpg,0,Xhaka,0.3,FALSE,,a,1,3,73,0,0,0,0,0,13.3,Xhaka,Xhaka,Arsenal,Xhaka Arsenal,M,2586,1,2,10,31,0,0,0,10,0,0,2,408,486.2,298.5,110,89.9,123,45,118,76,221,112,151,80
,,55422,0,0,0,0,0,3,0,,0,Gylfi,Gylfi Sigurdsson,0,150,FALSE,,,70,55422.jpg,0,Sigurdsson,8.4,FALSE,,a,7,11,95,0,0,0,0,0,13.6,Sigurdsson,Sigurdsson,Everton,Sigurdsson Everton,M,2555,2,4,6,45,0,0,0,3,0,0,7,397,454.6,765.1,484,170.5,130,50,20,17,66,35,47,26
,,124183,0,0,0,0,0,3,0,,0,Hakim,Hakim Ziyech,0,114,FALSE,,,80,124183.jpg,0,Ziyech,18,FALSE,,a,5,8,0,0,0,0,0,0,0,Ziyech,Ziyech,Chelsea,Ziyech Chelsea,M,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,475,196,475,196,475,196,475,196
,,49440,0,0,0,0,0,4,0,,0,Hal,Hal Robson-Kanu,0,408,FALSE,,,55,49440.jpg,0,Robson-Kanu,0.7,FALSE,,a,18,35,0,0,0,0,0,0,0,Robson-Kanu,Robson-Kanu,West Brom,Robson-Kanu West Brom,F,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,457,55,456,55,454,55,457,55
,,197469,0,0,0,0,0,3,0,,0,Hamza,Hamza Choudhury,0,234,FALSE,,,50,197469.jpg,0,Choudhury,0.1,FALSE,,a,9,13,35,0,0,0,0,0,7,Choudhury,Choudhury,Leicester,Choudhury Leicester,M,883,1,1,3,12,0,0,0,2,1,0,0,153,177.6,70,83,33.1,271,116,253,130,246,123,286,127
,,153366,0,0,0,0,0,3,0,,0,Harrison,Harrison Reed,0,373,FALSE,,,45,153366.jpg,0,Reed,0.3,FALSE,,a,16,20,0,0,0,0,0,0,0,Reed,Reed,Southampton,Reed Southampton,M,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,410,160,401,160,388,154,410,160
,,78830,0,0,0,0,0,4,0,,0,Harry,Harry Kane,0,388,FALSE,,,105,78830.jpg,0,Kane,8.8,FALSE,,a,17,6,158,0,0,0,0,0,15,Kane,Kane,Spurs,Kane Spurs,F,2588,18,2,6,36,0,0,0,4,0,0,26,587,843.8,391,1071,230.6,21,5,89,10,22,13,23,9
,,153682,0,0,0,0,0,3,0,,0,Harry,Harry Wilson,0,257,FALSE,,,55,153682.jpg,0,Wilson,0.3,FALSE,,a,11,14,91,0,0,0,0,0,16.5,Harry Wilson,Harry Wilson,Liverpool,Wilson Liverpool,M,1637,7,1,2,32,0,0,0,2,0,0,7,295,377.4,242.1,667,128.5,169,70,145,94,42,22,88,52
,,157668,0,0,0,0,0,3,0,,0,Harry,Harry Winks,0,397,FALSE,,,55,157668.jpg,0,Winks,0.2,FALSE,,a,17,6,52,0,0,0,0,0,9.5,Winks,Winks,Spurs,Winks Spurs,M,2223,0,0,6,31,0,0,0,9,0,0,0,369,361.8,323.4,74,76.1,173,73,109,71,259,126,178,93
,,201666,0,0,0,0,0,3,0,,0,Harvey,Harvey Barnes,0,235,FALSE,,,70,201666.jpg,0,Barnes,8.9,FALSE,,a,9,13,133,0,0,0,0,0,19,Barnes,Barnes,Leicester,Barnes Leicester,M,2075,6,10,9,24,0,0,0,0,0,0,9,394,525,517.4,893,193.7,107,36,44,35,29,14,37,20
,,444884,0,0,0,0,0,3,0,,0,Harvey,Harvey Elliott,0,265,FALSE,,,45,444884.jpg,0,Elliott,0.2,FALSE,,a,11,14,2,0,0,0,0,0,0.4,Elliott,Elliott,Liverpool,Elliott Liverpool,M,7,0,0,0,0,0,0,0,0,0,0,0,6,1.8,1.7,0,0.4,370,156,344,155,415,166,371,157
,,165808,0,0,0,0,0,3,0,,0,Hélder Wander,Hélder Wander Sousa de Azevedo e Costa,0,205,FALSE,,,55,165808.jpg,0,Sousa de Azevedo e Costa,0.6,FALSE,,a,10,2,0,0,0,0,0,0,0,Costa,Costa,Leeds,Sousa de Azevedo e Costa Leeds,M,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,466,189,466,189,464,189,466,189
,,40564,0,0,0,0,0,3,0,,0,Henri,Henri Lansbury,0,30,FALSE,,,45,40564.jpg,0,Lansbury,0.2,FALSE,,a,2,7,12,0,0,0,0,0,2.7,Lansbury,Lansbury,Aston Villa,Lansbury Aston Villa,M,190,0,0,0,6,0,0,0,0,0,0,0,37,13.4,27.2,13,5.5,356,148,307,146,312,145,347,147
,,85971,0,0,0,0,0,3,0,,0,Heung-Min,Son Heung-Min,0,390,FALSE,,,90,85971.jpg,0,Son,8.8,FALSE,,a,17,6,169,0,0,0,0,0,18.8,Son,Son,Spurs,Son Spurs,M,2478,11,13,7,32,0,0,1,0,2,0,18,544,800.6,606.1,1144,254.6,28,10,28,22,17,6,17,10
,,215460,0,0,0,0,0,3,0,,0,Ian Carlo,Ian Carlo Poveda-Ocampo,0,209,FALSE,,,45,215460.jpg,0,Poveda-Ocampo,0.6,FALSE,,a,10,2,0,0,0,0,0,0,0,Poveda-Ocampo,Poveda-Ocampo,Leeds,Poveda-Ocampo Leeds,M,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,424,165,415,165,405,161,424,165
,,59859,0,0,0,0,0,3,0,,0,Ilkay,Ilkay Gündogan,0,271,FALSE,,,55,59859.jpg,0,Gündogan,0.3,FALSE,,a,12,43,65,0,0,0,0,0,11.8,Gündogan,Gündogan,Man City,Gündogan Man City,M,2012,2,1,7,28,0,0,1,7,0,0,4,382,408.4,592.3,374,137.5,158,65,31,25,87,46,73,42
,,223349,0,0,0,0,0,4,0,,0,Indiana,Indiana Vassilev,0,51,FALSE,,,45,223349.jpg,0,Vassilev,1.9,FALSE,,a,2,7,4,0,0,0,0,0,0.9,Vassilev,Vassilev,Aston Villa,Vassilev Aston Villa,F,47,0,0,0,1,0,0,0,0,0,0,0,8,1.2,1.6,7,0.9,372,50,346,50,318,50,368,50
,,153127,0,0,0,0,0,3,0,,0,Isaac,Isaac Hayden,0,336,FALSE,,,50,153127.jpg,0,Hayden,0.1,FALSE,,a,14,4,73,0,0,0,0,0,14.6,Hayden,Hayden,Newcastle,Hayden Newcastle,M,2220,1,4,8,36,0,0,0,4,1,0,3,309,368.6,227.6,189,78.5,171,72,155,101,175,96,173,92
,,166324,0,0,0,0,0,3,0,,0,Ivan Ricardo,Ivan Ricardo Neves Abreu Cavaleiro,0,187,FALSE,,,55,166324.jpg,0,Neves Abreu Cavaleiro,0.3,FALSE,,a,8,54,0,0,0,0,0,0,0,Cavaleiro,Cavaleiro,Fulham,Neves Abreu Cavaleiro Fulham,M,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,467,190,467,190,465,190,467,190
0,,40145,0,0,0,0,0,3,0,,0,Jack,Jack Cork,0,84,FALSE,Ankle injury - Unknown return date,2020-08-15T10:00:11.504829Z,50,40145.jpg,0,Cork,0.1,FALSE,,i,4,90,70,0,0,0,0,0,14,Cork,Cork,Burnley,Cork Burnley,M,2614,0,0,12,41,0,0,0,1,0,0,0,301,313.2,198.2,311,82.4,195,81,165,107,111,61,169,88
,,114283,0,0,0,0,0,3,0,,0,Jack,Jack Grealish,0,37,FALSE,,,70,114283.jpg,0,Grealish,15.8,FALSE,,a,2,7,149,0,0,0,0,0,21.3,Grealish,Grealish,Aston Villa,Grealish Aston Villa,M,3233,8,7,7,63,0,0,1,8,0,0,19,601,826.6,1209.2,837,287,24,8,4,3,32,15,9,5
,,221399,0,0,0,0,0,3,0,,0,Jack,Jack Harrison,0,203,FALSE,,,55,221399.jpg,0,Harrison,1.6,FALSE,,a,10,2,0,0,0,0,0,0,0,Harrison,Harrison,Leeds,Harrison Leeds,M,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,471,193,471,193,469,193,471,193
,,54102,0,0,0,0,0,3,0,,0,Jack,Jack Wilshere,0,434,FALSE,,,50,54102.jpg,0,Wilshere,0.1,FALSE,,a,19,21,8,0,0,0,0,0,1.6,Wilshere,Wilshere,West Ham,Wilshere West Ham,M,209,0,0,0,5,0,0,0,0,0,0,0,14,6.4,7,4,1.5,364,152,331,150,325,150,365,152
,,173954,0,0,0,0,0,3,0,,0,Jairo,Jairo Riedewald,0,144,FALSE,,,45,173954.jpg,0,Riedewald,0.2,FALSE,,a,6,31,22,0,0,0,0,0,4.9,Riedewald,Riedewald,Crystal Palace,Riedewald Crystal Palace,M,761,0,0,0,9,0,0,0,0,0,0,0,116,117,47.1,27,19.1,299,126,278,140,295,141,317,136
,,49944,0,0,0,0,0,3,0,,0,Jake,Jake Livermore,0,409,FALSE,,,50,49944.jpg,0,Livermore,0.2,FALSE,,a,18,35,0,0,0,0,0,0,0,Livermore,Livermore,West Brom,Livermore West Brom,M,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,433,168,427,168,421,167,433,168
,,232928,0,0,0,0,0,3,0,,0,James,James Garner,0,317,FALSE,,,45,232928.jpg,0,Garner,0.1,FALSE,,a,13,1,1,0,0,0,0,0,0.2,Garner,Garner,Man Utd,Garner Man Utd,M,8,0,0,0,1,0,0,0,0,0,0,0,3,2.2,2.8,0,0.5,368,155,338,153,410,163,370,156
,,172780,0,0,0,0,0,3,0,,0,James,James Maddison,0,231,FALSE,,,70,172780.jpg,0,Maddison,12.1,FALSE,,a,9,13,125,0,0,0,0,0,17.9,Maddison,Maddison,Leicester,Maddison Leicester,M,2624,6,5,10,26,0,0,0,4,0,0,14,548,642.4,1246.4,702,259.2,58,15,3,2,40,21,16,9
,,50471,0,0,0,0,0,3,0,,0,James,James McArthur,0,130,FALSE,,,55,50471.jpg,0,McArthur,0.2,FALSE,,a,6,31,92,0,0,0,0,0,16.7,McArthur,McArthur,Crystal Palace,McArthur Crystal Palace,M,3091,0,4,11,38,0,0,0,6,0,0,2,420,586.6,486.6,421,149.6,74,23,49,38,78,41,60,35
,,50472,0,0,0,0,0,3,0,,0,James,James McCarthy,0,131,FALSE,,,45,50472.jpg,0,McCarthy,1.7,FALSE,,a,6,31,41,0,0,0,0,0,9.1,McCarthy,McCarthy,Crystal Palace,McCarthy Crystal Palace,M,1668,0,0,2,29,0,0,0,9,0,0,0,205,268.8,268.3,80,61.8,221,93,134,88,252,125,224,108
,,15157,0,0,0,0,0,3,0,,0,James,James Milner,0,241,FALSE,,,55,15157.jpg,0,Milner,0.2,FALSE,,a,11,14,49,0,0,0,0,0,8.9,Milner,Milner,Liverpool,Milner Liverpool,M,924,2,2,4,9,0,0,0,4,0,0,3,198,237.2,177.1,100,51.4,239,101,179,112,235,119,248,116
,,101178,0,0,0,0,0,3,0,,0,James,James Ward-Prowse,0,370,FALSE,,,60,101178.jpg,0,Ward-Prowse,1.5,FALSE,,a,16,20,117,0,0,0,0,0,19.5,Ward-Prowse,Ward-Prowse,Southampton,Ward-Prowse Southampton,M,3420,5,4,9,60,0,0,2,9,0,0,8,587,864.6,989.9,548,240.7,17,7,7,5,55,28,20,12
,,221610,0,0,0,0,0,3,0,,0,Jamie,Jamie Shackleton,0,210,FALSE,,,50,221610.jpg,0,Shackleton,0.1,FALSE,,a,10,2,0,0,0,0,0,0,0,Shackleton,Shackleton,Leeds,Shackleton Leeds,M,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,455,183,452,183,450,183,455,183
,,101668,0,0,0,0,0,4,0,,0,Jamie,Jamie Vardy,0,224,FALSE,,,100,101668.jpg,0,Vardy,6.3,FALSE,,a,9,13,210,0,0,0,0,0,21,Vardy,Vardy,Leicester,Vardy Leicester,F,3032,23,7,11,38,0,0,1,3,0,0,34,775,1026,418.4,1455,288.8,4,1,84,9,8,6,8,4
,,178186,0,0,0,0,0,3,0,,0,Jarrod,Jarrod Bowen,0,445,FALSE,,,65,178186.jpg,0,Bowen,1.1,FALSE,,a,19,21,44,0,0,0,0,0,6.8,Bowen,Bowen,West Ham,Bowen West Ham,M,916,1,4,1,13,0,0,0,0,0,0,3,173,221.4,235,342,79.8,251,108,151,98,99,53,172,91
,,44683,0,0,0,0,0,4,0,,0,Jay,Jay Rodriguez,0,86,FALSE,,,60,44683.jpg,0,Rodriguez,1,FALSE,,a,4,90,100,0,0,0,0,0,16.7,Rodriguez,Rodriguez,Burnley,Rodriguez Burnley,F,2002,8,2,7,34,0,0,0,1,0,0,9,282,431.4,135,827,137.8,146,18,204,31,34,19,72,20
,,204642,0,0,0,0,0,3,0,,0,Jay-Roy,Jay-Roy Grot,0,207,FALSE,,,50,204642.jpg,0,Grot,0.1,FALSE,,a,10,2,0,0,0,0,0,0,0,Grot,Grot,Leeds,Grot Leeds,M,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,453,182,450,182,448,182,453,182
,,170271,0,0,0,0,0,3,0,,0,Jean Michaël,Jean Michaël Seri,0,189,FALSE,,,50,170271.jpg,0,Seri,0.2,FALSE,,a,8,54,0,0,0,0,0,0,0,Seri,Seri,Fulham,Seri Fulham,M,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,448,177,445,177,442,177,448,177
0,,160987,0,0,0,0,0,3,0,,0,Jean-Philippe,Jean-Philippe Gbamin,0,161,FALSE,Achilles injury - Unknown return date,2020-08-15T10:00:11.729677Z,50,160987.jpg,0,Gbamin,0,FALSE,,i,7,11,4,0,0,0,0,0,0.8,Gbamin,Gbamin,Everton,Gbamin Everton,M,135,0,0,1,0,0,0,0,0,0,0,0,14,20,6.3,0,2.6,350,144,333,152,440,175,360,149
,,86417,0,0,0,0,0,3,0,,0,Jeffrey,Jeffrey Schlupp,0,142,FALSE,,,55,86417.jpg,0,Schlupp,0.2,FALSE,,a,6,31,51,0,0,0,0,0,9.3,Schlupp,Schlupp,Crystal Palace,Schlupp Crystal Palace,M,1030,3,1,4,16,0,0,0,2,0,0,4,148,240,101.9,266,60.8,236,99,223,125,129,74,226,110
,,109322,0,0,0,0,0,3,0,,0,Jesse,Jesse Lingard,0,301,FALSE,,,60,109322.jpg,0,Lingard,0.2,FALSE,,a,13,1,32,0,0,0,0,0,5.3,Lingard,Lingard,Man Utd,Lingard Man Utd,M,923,1,0,1,14,0,0,0,3,0,0,0,99,109,278.2,297,68.2,305,129,128,84,116,64,203,100
,,19624,0,0,0,0,0,3,0,,0,João Filipe Iria,João Filipe Iria Santos Moutinho,0,454,FALSE,,,55,19624.jpg,0,Santos Moutinho,1.3,FALSE,,a,20,39,113,0,0,0,0,0,20.5,Moutinho,Moutinho,Wolves,Santos Moutinho Wolves,M,3105,1,7,11,36,0,0,0,7,0,0,12,617,712,1200.1,122,204,46,13,5,4,213,109,34,18
,,180974,0,0,0,0,0,4,0,,0,Joelinton Cássio,Joelinton Cássio Apolinário de Lira,0,340,FALSE,,,60,180974.jpg,0,Apolinário de Lira,0.3,FALSE,,a,14,4,78,0,0,0,0,0,13,Joelinton,Joelinton,Newcastle,Apolinário de Lira Newcastle,F,2678,2,2,9,46,0,0,0,7,0,0,3,236,330.8,433.4,641,140.5,189,20,73,8,44,20,69,19
,,60586,0,0,0,0,0,3,0,,0,Johann Berg,Johann Berg Gudmundsson,0,90,FALSE,,,55,60586.jpg,0,Gudmundsson,0.2,FALSE,,a,4,90,30,0,0,0,0,0,5.5,Gudmundsson,Gudmundsson,Burnley,Gudmundsson Burnley,M,617,1,1,3,7,0,0,0,0,0,0,1,98,118.6,215.4,108,44.1,298,125,158,103,223,113,267,121
,,47247,0,0,0,0,0,3,0,,0,John,John Fleck,0,346,FALSE,,,60,47247.jpg,0,Fleck,0.6,FALSE,,a,15,49,101,0,0,0,0,0,16.8,Fleck,Fleck,Sheffield Utd,Fleck Sheffield Utd,M,2515,5,2,8,30,0,0,0,8,0,0,13,464,527.4,648.8,419,159.6,106,35,25,19,81,42,51,29
,,153723,0,0,0,0,0,3,0,,0,John,John Lundstram,0,355,FALSE,,,55,153723.jpg,0,Lundstram,6.9,FALSE,,a,15,49,144,0,0,0,0,0,26.2,Lundstram,Lundstram,Sheffield Utd,Lundstram Sheffield Utd,M,2452,5,4,10,29,0,0,0,5,0,0,15,539,502.8,382.9,449,133.9,117,40,91,63,71,37,76,44
,,122806,0,0,0,0,0,3,0,,0,John,John McGinn,0,38,FALSE,,,55,122806.jpg,0,McGinn,0.9,FALSE,,a,2,7,84,0,0,0,0,0,15.3,McGinn,McGinn,Aston Villa,McGinn Aston Villa,M,2312,3,3,6,41,0,0,0,3,0,0,4,321,458.6,503.3,499,145.9,128,48,47,36,65,34,64,38
,,173809,0,0,0,0,0,3,0,,0,Jonathan,Jonathan Leko,0,420,FALSE,,,45,173809.jpg,0,Leko,1.2,FALSE,,a,18,35,0,0,0,0,0,0,0,Leko,Leko,West Brom,Leko West Brom,M,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,414,162,405,162,392,156,414,162
,,50232,0,0,0,0,0,3,0,,0,Jonjo,Jonjo Shelvey,0,321,FALSE,,,55,50232.jpg,0,Shelvey,0.4,FALSE,,a,14,4,105,0,0,0,0,0,19.1,Shelvey,Shelvey,Newcastle,Shelvey Newcastle,M,2118,6,2,8,34,0,0,0,3,0,0,15,437,559.4,597.4,344,150.4,85,27,30,24,96,51,58,34
,,80146,0,0,0,0,0,4,0,,0,Jordan,Jordan Ayew,0,140,FALSE,,,60,80146.jpg,0,Ayew,4.7,FALSE,,a,6,31,132,0,0,0,0,0,22,Ayew,Ayew,Crystal Palace,Ayew Crystal Palace,F,3148,9,3,12,45,0,0,0,6,0,0,19,443,597.4,445.6,885,192.4,72,11,66,6,30,16,38,14
,,56979,0,0,0,0,0,3,0,,0,Jordan,Jordan Henderson,0,244,FALSE,,,55,56979.jpg,0,Henderson,1.9,FALSE,,a,11,14,116,0,0,0,0,0,21.1,Henderson,Henderson,Liverpool,Henderson Liverpool,M,2234,4,5,16,14,0,0,0,2,0,0,11,530,582.6,425.9,275,128.5,75,24,79,56,124,70,87,51
,,167522,0,0,0,0,0,4,0,,0,Jordan,Jordan Hugill,0,444,FALSE,,,55,167522.jpg,0,Hugill,0.1,FALSE,,a,19,21,0,0,0,0,0,0,0,Hugill,Hugill,West Ham,Hugill West Ham,F,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,469,59,469,59,467,59,469,59
,,434138,0,0,0,0,0,3,0,,0,Jordan,Jordan Stevens,0,212,FALSE,,,45,434138.jpg,0,Stevens,1.8,FALSE,,a,10,2,0,0,0,0,0,0,0,Stevens,Stevens,Leeds,Stevens Leeds,M,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,429,167,420,167,413,165,429,167
,,85955,0,0,0,0,0,3,0,,0,Jorge Luiz,Jorge Luiz Frello Filho,0,105,FALSE,,,50,85955.jpg,0,Frello Filho,0.6,FALSE,,a,5,8,92,0,0,0,0,0,18.4,Jorginho,Jorginho,Chelsea,Frello Filho Chelsea,M,2376,4,3,6,40,0,0,0,10,0,0,9,535,600,422.4,158,118.4,70,20,82,59,194,102,98,57
,,89274,0,0,0,0,0,3,0,,0,José Ignacio,Jota,0,34,FALSE,,,60,89274.jpg,0,Peleteiro Romallo,0.3,FALSE,,a,2,7,17,0,0,0,0,0,2.8,Jota,Jota,Aston Villa,Peleteiro Romallo Aston Villa,M,329,0,1,2,5,0,0,0,0,0,0,0,48,47,56.9,73,17.3,335,140,271,136,262,128,319,137
0,,167473,0,0,0,0,0,3,0,,0,José,José Izquierdo,0,72,FALSE,Knee injury - Unknown return date,2020-08-15T10:00:11.482611Z,55,167473.jpg,0,Izquierdo,0,FALSE,,i,3,36,0,0,0,0,0,0,0,Izquierdo,Izquierdo,Brighton,Izquierdo Brighton,M,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,468,191,468,191,466,191,468,191
,,200089,0,0,0,0,0,3,0,,0,Joseph,Joseph Willock,0,20,FALSE,,,50,200089.jpg,0,Willock,0.2,FALSE,,a,1,3,41,0,0,0,0,0,8.2,Willock,Willock,Arsenal,Willock Arsenal,M,838,1,1,1,16,0,0,0,2,0,0,0,150,176.8,165.9,212,55.2,272,117,184,113,157,86,236,114
,,172782,0,0,0,0,0,3,0,,0,Josh,Josh Brownhill,0,98,FALSE,,,50,172782.jpg,0,Brownhill,0.1,FALSE,,a,4,90,21,0,0,0,0,0,4.2,Brownhill,Brownhill,Burnley,Brownhill Burnley,M,805,0,0,4,10,0,0,0,2,0,0,0,111,101.2,58.5,49,20.8,310,131,268,135,280,135,313,135
,,168765,0,0,0,0,0,3,0,,0,Josh,Josh Onomah,0,188,FALSE,,,50,168765.jpg,0,Onomah,0.5,FALSE,,a,8,54,0,0,0,0,0,0,0,Onomah,Onomah,Fulham,Onomah Fulham,M,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,447,176,444,176,441,176,447,176
,,153379,0,0,0,0,0,3,0,,0,Josh,Josh Sims,0,374,FALSE,,,45,153379.jpg,0,Sims,0.1,FALSE,,a,16,20,0,0,0,0,0,0,0,Sims,Sims,Southampton,Sims Southampton,M,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,411,161,402,161,389,155,411,161
,,43670,0,0,0,0,0,3,0,,0,Juan,Juan Mata,0,290,FALSE,,,60,43670.jpg,0,Mata,0.2,FALSE,,a,13,1,38,0,0,0,0,0,6.3,Mata,Mata,Man Utd,Mata Man Utd,M,747,0,2,4,8,0,0,0,1,0,0,2,139,109.2,293.9,130,53.4,304,128,120,78,208,107,241,115
,,155405,0,0,0,0,0,3,0,,0,Kalvin,Kalvin Phillips,0,204,FALSE,,,50,155405.jpg,0,Phillips,1.4,FALSE,,a,10,2,0,0,0,0,0,0,0,Phillips,Phillips,Leeds,Phillips Leeds,M,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,445,174,442,174,438,173,445,174
,,49957,0,0,0,0,0,3,0,,0,Kamil,Kamil Grosicki,0,410,FALSE,,,55,49957.jpg,0,Grosicki,0.4,FALSE,,a,18,35,0,0,0,0,0,0,0,Grosicki,Grosicki,West Brom,Grosicki West Brom,M,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,458,184,457,184,455,184,458,184
,,173515,0,0,0,0,0,4,0,,0,Kelechi,Kelechi Iheanacho,0,233,FALSE,,,60,173515.jpg,0,Iheanacho,0.4,FALSE,,a,9,13,64,0,0,0,0,0,10.7,Iheanacho,Iheanacho,Leicester,Iheanacho Leicester,F,953,5,4,3,9,0,0,0,1,0,0,7,204,288.2,204.2,603,109.4,209,25,163,22,50,23,111,23
,,82078,0,0,0,0,0,4,0,,0,Kenneth,Kenneth Zohore,0,416,FALSE,,,50,82078.jpg,0,Zohore,0.8,FALSE,,a,18,35,0,0,0,0,0,0,0,Zohore,Zohore,West Brom,Zohore West Brom,F,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,440,52,436,52,430,52,440,52
,,61366,0,0,0,0,0,3,0,,0,Kevin,Kevin De Bruyne,0,272,FALSE,,,115,61366.jpg,0,De Bruyne,51.8,FALSE,,a,12,43,251,0,0,0,0,0,21.8,De Bruyne,De Bruyne,Man City,De Bruyne Man City,M,2790,13,23,18,22,0,0,0,3,0,0,35,988,1322.2,1990.8,1005,432.1,1,1,1,1,26,11,1,1
,,41674,0,0,0,0,0,2,0,,0,Kevin,Kevin Long,0,85,FALSE,,,45,41674.jpg,0,Long,0.3,FALSE,,a,4,90,21,0,0,0,0,0,4.7,Long,Long,Southampton,Long Southampton,F,562,0,0,2,5,0,0,0,0,0,0,0,93,104.8,1.3,24,13,308,117,347,133,298,110,329,121
,,55038,0,0,0,0,0,3,0,,0,Kevin,Kevin McDonald,0,172,FALSE,,,50,55038.jpg,0,McDonald,0.1,FALSE,,a,8,54,0,0,0,0,0,0,0,McDonald,McDonald,Fulham,McDonald Fulham,M,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,434,169,428,169,422,168,434,169
,,174593,0,0,0,0,0,3,0,,0,Kyle,Kyle Edwards,0,421,FALSE,,,50,174593.jpg,0,Edwards,0.1,FALSE,,a,18,35,0,0,0,0,0,0,0,Edwards,Edwards,West Brom,Edwards West Brom,M,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,450,179,447,179,444,179,450,179
,,151589,0,0,0,0,0,3,0,,0,Leander,Leander Dendoncker,0,464,FALSE,,,50,151589.jpg,0,Dendoncker,2,FALSE,,a,20,39,100,0,0,0,0,0,20,Dendoncker,Dendoncker,Wolves,Dendoncker Wolves,M,2790,4,0,11,34,1,0,0,5,0,0,9,426,529.2,160.6,282,96.8,105,34,192,117,121,67,139,74
,,116216,0,0,0,0,0,3,0,,0,Leandro,Leandro Trossard,0,69,FALSE,,,60,116216.jpg,0,Trossard,1,FALSE,,a,3,36,104,0,0,0,0,0,17.3,Trossard,Trossard,Brighton,Trossard Brighton,M,2004,5,5,4,34,0,0,0,0,0,0,9,352,411.4,585.4,540,153.2,157,64,33,27,57,30,55,31
,,455084,0,0,0,0,0,2,0,,0,Leif,Leif Davis,0,214,FALSE,,,40,455084.jpg,0,Davis,1.7,FALSE,,a,10,2,0,0,0,0,0,0,0,Davis,Davis,Aston Villa,Davis Aston Villa,F,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,386,144,368,144,349,138,386,144
